"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Africa Eastern and Southern","AFE","Access to clean fuels and technologies for cooking (% of population)","EG.CFT.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4353511157499","11.8057064558674","12.1675024726714","12.533893472752","12.9167781597719","13.3510348219719","13.8658036668615","14.3486577203792","14.7643516418935","15.2261593962214","15.6259778050932","16.128484925149","16.5598193199519","16.9360037114045","17.3378961327937","17.6870925017936","18.1409707857359","18.4913438878009","18.825520472806","19.2722115435265","19.6280086255973","",
"Africa Eastern and Southern","AFE","Access to clean fuels and technologies for cooking, rural (% of rural population)","EG.CFT.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50003688187652","3.69277145268327","3.84686659470838","4.07176137718055","4.31426457005951","4.53756334004096","4.82615504362114","5.04236283935618","5.31254071684078","5.54282009873765","5.80809112898732","6.05894996303216","6.2816668161941","6.49947086482434","6.68006597686055","6.85911015375683","7.01623815981896","7.18036390114706","7.32229396681937","7.51719148578243","7.65159818579192","",
"Africa Eastern and Southern","AFE","Access to clean fuels and technologies for cooking, urban (% of urban population)","EG.CFT.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3301962681944","32.698002201596","33.1452819109681","33.6768379884649","34.1980896112141","34.7216091386459","35.1997410364341","35.8542381464345","36.2422777019821","36.7170761490133","37.0156951157164","37.3295607189687","37.6018161686534","37.8553985597239","38.046781239589","38.3262552799597","38.4684262995603","38.6700436169496","38.7227825667725","38.9270160432443","39.0428389517626","",
"Africa Eastern and Southern","AFE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8112830487474","19.9005689869631","21.5258119502625","22.474309042094","23.7819183655274","23.4874149559786","24.7635379213968","26.7665177602956","25.9341794754403","26.1815567981524","27.5571371356059","29.0898268292514","31.8443844038242","31.794159992766","32.001026781227","33.8719104646129","38.8801732244203","40.261357595893","43.061876950924","44.2708604789338","45.8034852293868","",
"Africa Eastern and Southern","AFE","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46941774137619","","","9.69717147952823","10.9191631310557","10.3856959911963","12.4237103722527","12.4314124748954","12.8889669527945","15.3410019509463","14.5771747974348","16.2227942492605","19.4025915257459","18.6635016376268","17.6339864137494","16.4646807920084","24.5314360859943","25.3451111513968","27.449907671217","29.641760454315","30.4049349446892","",
"Africa Eastern and Southern","AFE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5631958665735","53.1502241515521","55.300428596703","56.2533540580982","57.02329381506","58.1189477258276","58.6849831297985","60.8519315406308","59.0040075810343","61.3567009309608","63.246747297561","66.1639979918476","66.9452771502516","67.1122062807782","66.2834263727233","67.0802345160891","69.1322924194883","70.9285671571016","71.8661360685467","73.3328420364472","73.9429490467264","",
"Africa Eastern and Southern","AFE","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",

